image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
28_slice012_frame005	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice006_frame007	test	scaled_masks_TR	doubleTransferLearn	63629	0	108	0	1002	16	8	9	764
26_slice006_frame012	test	scaled_masks_TR	doubleTransferLearn	63581	0	58	0	1041	7	37	53	759
26_slice013_frame022	test	scaled_masks_TR	doubleTransferLearn	62815	0	16	0	1607	76	156	27	839
28_slice003_frame009	test	scaled_masks_TR	doubleTransferLearn	64385	0	10	0	488	13	57	21	562
26_slice007_frame006	test	scaled_masks_TR	doubleTransferLearn	63489	0	78	0	1091	15	13	52	798
27_slice011_frame003	test	scaled_masks_TR	doubleTransferLearn	63708	0	5	0	986	152	148	7	530
27_slice003_frame019	test	scaled_masks_TR	doubleTransferLearn	64256	0	63	0	777	48	31	25	336
26_slice007_frame009	test	scaled_masks_TR	doubleTransferLearn	63608	0	125	0	891	10	2	28	872
28_slice013_frame003	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice000_frame006	test	scaled_masks_TR	doubleTransferLearn	65055	0	0	111	1	9	330	0	30
28_slice008_frame011	test	scaled_masks_TR	doubleTransferLearn	63465	0	35	0	1310	64	36	22	604
27_slice003_frame006	test	scaled_masks_TR	doubleTransferLearn	64511	0	77	0	371	23	11	10	533
26_slice003_frame016	test	scaled_masks_TR	doubleTransferLearn	64098	0	65	0	843	11	27	51	441
26_slice006_frame009	test	scaled_masks_TR	doubleTransferLearn	63668	0	139	0	888	13	2	26	800
28_slice005_frame010	test	scaled_masks_TR	doubleTransferLearn	63952	0	50	0	919	9	46	37	523
26_slice011_frame007	test	scaled_masks_TR	doubleTransferLearn	63444	0	136	0	1030	3	31	75	817
27_slice010_frame006	test	scaled_masks_TR	doubleTransferLearn	63943	0	31	0	792	1	51	50	668
28_slice009_frame010	test	scaled_masks_TR	doubleTransferLearn	63556	0	32	0	1191	83	47	15	612
26_slice010_frame011	test	scaled_masks_TR	doubleTransferLearn	63422	0	73	0	924	3	39	62	1013
28_slice007_frame019	test	scaled_masks_TR	doubleTransferLearn	63282	0	37	0	1455	38	104	19	601
27_slice005_frame003	test	scaled_masks_TR	doubleTransferLearn	63888	0	69	0	979	60	8	5	527
26_slice014_frame011	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice011_frame018	test	scaled_masks_TR	doubleTransferLearn	63208	0	0	22	1178	369	288	4	467
27_slice000_frame019	test	scaled_masks_TR	doubleTransferLearn	64916	0	0	4	177	140	217	0	82
26_slice001_frame020	test	scaled_masks_TR	doubleTransferLearn	64626	0	77	0	454	1	29	58	291
28_slice007_frame014	test	scaled_masks_TR	doubleTransferLearn	63360	0	3	0	1393	29	125	20	606
27_slice008_frame012	test	scaled_masks_TR	doubleTransferLearn	63319	0	39	0	1474	61	39	28	576
26_slice008_frame015	test	scaled_masks_TR	doubleTransferLearn	63125	0	52	0	1518	55	57	29	700
27_slice002_frame003	test	scaled_masks_TR	doubleTransferLearn	64590	0	105	0	479	32	15	9	306
27_slice008_frame011	test	scaled_masks_TR	doubleTransferLearn	63402	0	27	0	1384	14	43	44	622
27_slice011_frame005	test	scaled_masks_TR	doubleTransferLearn	65194	235	107	0	0	0	0	0	0
26_slice010_frame005	test	scaled_masks_TR	doubleTransferLearn	63146	0	42	0	1288	20	109	48	883
26_slice011_frame004	test	scaled_masks_TR	doubleTransferLearn	63161	0	70	0	1351	31	58	35	830
26_slice004_frame023	test	scaled_masks_TR	doubleTransferLearn	63795	0	11	0	1101	29	68	36	496
26_slice010_frame014	test	scaled_masks_TR	doubleTransferLearn	63122	0	66	0	1381	50	75	7	835
27_slice002_frame013	test	scaled_masks_TR	doubleTransferLearn	64476	0	23	0	641	37	22	26	311
27_slice005_frame017	test	scaled_masks_TR	doubleTransferLearn	63764	0	36	0	1174	26	42	15	479
27_slice012_frame015	test	scaled_masks_TR	doubleTransferLearn	63501	0	14	0	1250	9	60	61	641
28_slice011_frame009	test	scaled_masks_TR	doubleTransferLearn	63954	0	107	0	820	9	60	38	548
26_slice004_frame004	test	scaled_masks_TR	doubleTransferLearn	64005	0	64	0	882	17	14	28	526
26_slice008_frame013	test	scaled_masks_TR	doubleTransferLearn	63362	0	131	0	1167	5	17	96	758
28_slice011_frame014	test	scaled_masks_TR	doubleTransferLearn	63419	0	6	0	1337	63	98	16	597
26_slice005_frame024	test	scaled_masks_TR	doubleTransferLearn	63426	0	85	0	1413	2	4	73	533
26_slice000_frame020	test	scaled_masks_TR	doubleTransferLearn	65490	12	34	0	0	0	0	0	0
27_slice002_frame008	test	scaled_masks_TR	doubleTransferLearn	64637	0	119	0	290	29	25	15	421
27_slice010_frame015	test	scaled_masks_TR	doubleTransferLearn	63173	0	9	0	1516	3	95	55	685
28_slice001_frame002	test	scaled_masks_TR	doubleTransferLearn	64573	0	31	0	375	15	88	33	421
27_slice003_frame003	test	scaled_masks_TR	doubleTransferLearn	64410	0	12	0	594	81	65	1	373
27_slice011_frame019	test	scaled_masks_TR	doubleTransferLearn	63381	0	1	75	1141	276	262	14	386
27_slice013_frame006	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
28_slice009_frame019	test	scaled_masks_TR	doubleTransferLearn	63064	0	28	0	1560	9	111	52	712
28_slice014_frame010	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice008_frame005	test	scaled_masks_TR	doubleTransferLearn	63271	0	38	0	1235	3	92	56	841
27_slice003_frame001	test	scaled_masks_TR	doubleTransferLearn	64240	0	37	0	749	77	53	15	365
27_slice011_frame011	test	scaled_masks_TR	doubleTransferLearn	63383	0	23	0	1297	38	77	34	684
27_slice003_frame004	test	scaled_masks_TR	doubleTransferLearn	64487	0	36	0	488	37	55	16	417
26_slice003_frame008	test	scaled_masks_TR	doubleTransferLearn	64341	0	128	0	479	36	0	26	526
26_slice012_frame000	test	scaled_masks_TR	doubleTransferLearn	62772	0	8	0	1710	80	137	16	813
27_slice003_frame002	test	scaled_masks_TR	doubleTransferLearn	64342	0	42	0	680	68	23	7	374
28_slice005_frame004	test	scaled_masks_TR	doubleTransferLearn	63856	0	61	0	949	38	29	19	584
26_slice001_frame014	test	scaled_masks_TR	doubleTransferLearn	64749	0	20	0	403	32	49	39	244
27_slice013_frame002	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice005_frame011	test	scaled_masks_TR	doubleTransferLearn	63780	0	115	0	867	0	7	96	671
26_slice003_frame022	test	scaled_masks_TR	doubleTransferLearn	63979	0	103	0	918	26	49	42	419
28_slice007_frame016	test	scaled_masks_TR	doubleTransferLearn	63347	0	3	0	1403	61	128	12	582
28_slice014_frame011	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice012_frame002	test	scaled_masks_TR	doubleTransferLearn	63598	0	0	1328	0	0	610	0	0
26_slice006_frame017	test	scaled_masks_TR	doubleTransferLearn	63340	0	26	0	1434	16	27	41	652
27_slice001_frame009	test	scaled_masks_TR	doubleTransferLearn	64788	0	12	0	409	28	27	15	257
27_slice004_frame007	test	scaled_masks_TR	doubleTransferLearn	64224	0	166	0	500	51	5	18	572
28_slice009_frame015	test	scaled_masks_TR	doubleTransferLearn	63218	0	7	0	1467	12	94	48	690
27_slice004_frame010	test	scaled_masks_TR	doubleTransferLearn	64128	0	5	0	851	51	109	4	388
28_slice013_frame014	test	scaled_masks_TR	doubleTransferLearn	64099	0	10	59	901	8	143	32	284
26_slice004_frame009	test	scaled_masks_TR	doubleTransferLearn	64205	0	77	0	568	12	7	25	642
26_slice013_frame018	test	scaled_masks_TR	doubleTransferLearn	62990	0	46	0	1540	38	48	51	823
26_slice001_frame002	test	scaled_masks_TR	doubleTransferLearn	64623	0	96	0	481	3	2	54	277
27_slice004_frame016	test	scaled_masks_TR	doubleTransferLearn	63955	0	12	0	969	70	123	16	391
26_slice002_frame005	test	scaled_masks_TR	doubleTransferLearn	64488	0	57	0	536	0	12	65	378
26_slice010_frame000	test	scaled_masks_TR	doubleTransferLearn	62807	0	49	0	1739	26	101	40	774
26_slice014_frame015	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice004_frame002	test	scaled_masks_TR	doubleTransferLearn	64017	0	58	0	935	40	18	7	461
28_slice006_frame000	test	scaled_masks_TR	doubleTransferLearn	63423	0	26	0	1351	15	94	43	584
27_slice011_frame016	test	scaled_masks_TR	doubleTransferLearn	63310	0	12	0	1374	83	113	9	635
27_slice010_frame002	test	scaled_masks_TR	doubleTransferLearn	63357	0	23	0	1419	58	49	36	594
27_slice004_frame019	test	scaled_masks_TR	doubleTransferLearn	63974	0	100	0	971	7	5	77	402
28_slice002_frame018	test	scaled_masks_TR	doubleTransferLearn	64406	0	40	0	611	19	80	23	357
26_slice012_frame015	test	scaled_masks_TR	doubleTransferLearn	63083	0	43	0	1357	4	59	26	964
28_slice000_frame004	test	scaled_masks_TR	doubleTransferLearn	65076	0	96	0	77	22	76	5	184
27_slice010_frame017	test	scaled_masks_TR	doubleTransferLearn	63235	0	34	0	1525	7	36	31	668
26_slice001_frame001	test	scaled_masks_TR	doubleTransferLearn	64623	0	44	0	512	10	24	30	293
26_slice005_frame019	test	scaled_masks_TR	doubleTransferLearn	63469	0	36	0	1373	1	4	44	609
27_slice008_frame002	test	scaled_masks_TR	doubleTransferLearn	63324	0	35	0	1447	84	13	10	623
28_slice003_frame007	test	scaled_masks_TR	doubleTransferLearn	64393	0	42	0	422	2	28	44	605
26_slice004_frame000	test	scaled_masks_TR	doubleTransferLearn	63824	0	104	0	1102	4	4	50	448
26_slice013_frame020	test	scaled_masks_TR	doubleTransferLearn	62964	0	40	0	1516	23	65	61	867
27_slice005_frame001	test	scaled_masks_TR	doubleTransferLearn	63722	0	32	0	1156	82	53	20	471
26_slice001_frame009	test	scaled_masks_TR	doubleTransferLearn	64820	0	120	0	232	0	17	60	287
28_slice012_frame007	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice013_frame005	test	scaled_masks_TR	doubleTransferLearn	63500	0	36	141	978	130	310	7	434
27_slice007_frame004	test	scaled_masks_TR	doubleTransferLearn	63627	0	16	0	1072	95	63	5	658
27_slice001_frame004	test	scaled_masks_TR	doubleTransferLearn	64751	0	81	0	308	88	48	13	247
27_slice013_frame019	test	scaled_masks_TR	doubleTransferLearn	63600	0	17	194	1002	132	299	16	276
28_slice000_frame003	test	scaled_masks_TR	doubleTransferLearn	64963	0	61	0	76	26	87	27	296
26_slice008_frame003	test	scaled_masks_TR	doubleTransferLearn	63130	0	20	0	1477	5	48	63	793
28_slice013_frame015	test	scaled_masks_TR	doubleTransferLearn	64020	0	0	984	0	0	532	0	0
26_slice009_frame011	test	scaled_masks_TR	doubleTransferLearn	63451	0	175	0	987	11	14	39	859
26_slice011_frame003	test	scaled_masks_TR	doubleTransferLearn	62984	0	74	0	1484	11	96	65	822
26_slice002_frame000	test	scaled_masks_TR	doubleTransferLearn	64298	0	69	0	747	17	21	45	339
26_slice010_frame022	test	scaled_masks_TR	doubleTransferLearn	62769	0	66	0	1708	75	148	28	742
28_slice002_frame002	test	scaled_masks_TR	doubleTransferLearn	64468	0	63	0	526	43	26	19	391
28_slice013_frame018	test	scaled_masks_TR	doubleTransferLearn	63792	0	21	0	1059	13	61	28	562
26_slice012_frame002	test	scaled_masks_TR	doubleTransferLearn	62934	0	21	0	1619	43	66	37	816
26_slice003_frame019	test	scaled_masks_TR	doubleTransferLearn	63983	0	35	0	929	29	47	24	489
28_slice006_frame004	test	scaled_masks_TR	doubleTransferLearn	63609	0	3	0	1066	109	88	5	656
26_slice008_frame004	test	scaled_masks_TR	doubleTransferLearn	63152	0	43	0	1381	17	94	29	820
28_slice007_frame009	test	scaled_masks_TR	doubleTransferLearn	63637	0	3	0	1031	74	175	1	615
28_slice000_frame009	test	scaled_masks_TR	doubleTransferLearn	65100	0	0	165	0	0	271	0	0
28_slice000_frame016	test	scaled_masks_TR	doubleTransferLearn	64956	0	0	0	206	67	155	0	152
28_slice011_frame018	test	scaled_masks_TR	doubleTransferLearn	63303	0	0	0	1391	129	91	20	602
28_slice002_frame009	test	scaled_masks_TR	doubleTransferLearn	64593	0	29	0	345	14	72	41	442
26_slice005_frame005	test	scaled_masks_TR	doubleTransferLearn	63692	0	80	0	997	2	16	94	655
26_slice014_frame021	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice012_frame010	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
28_slice013_frame019	test	scaled_masks_TR	doubleTransferLearn	63810	0	73	0	1049	10	12	33	549
28_slice008_frame018	test	scaled_masks_TR	doubleTransferLearn	63249	0	48	0	1498	47	29	46	619
26_slice003_frame015	test	scaled_masks_TR	doubleTransferLearn	64137	0	87	0	839	33	14	32	394
26_slice003_frame009	test	scaled_masks_TR	doubleTransferLearn	64345	0	189	0	458	23	9	8	504
27_slice004_frame018	test	scaled_masks_TR	doubleTransferLearn	64013	0	78	0	950	10	7	68	410
28_slice005_frame012	test	scaled_masks_TR	doubleTransferLearn	63802	0	32	0	1086	21	68	48	479
27_slice009_frame002	test	scaled_masks_TR	doubleTransferLearn	63280	0	4	0	1452	13	43	42	702
26_slice009_frame018	test	scaled_masks_TR	doubleTransferLearn	62946	0	128	0	1593	2	62	75	730
27_slice000_frame016	test	scaled_masks_TR	doubleTransferLearn	64939	0	0	2	224	95	122	0	154
26_slice007_frame013	test	scaled_masks_TR	doubleTransferLearn	63407	0	74	0	1167	8	14	91	775
27_slice011_frame009	test	scaled_masks_TR	doubleTransferLearn	63446	0	2	77	959	338	361	33	320
27_slice011_frame017	test	scaled_masks_TR	doubleTransferLearn	63304	0	9	0	1357	175	133	3	555
27_slice013_frame009	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice006_frame019	test	scaled_masks_TR	doubleTransferLearn	63481	0	4	0	1172	57	175	51	596
27_slice000_frame004	test	scaled_masks_TR	doubleTransferLearn	65100	0	0	0	79	77	167	0	113
27_slice007_frame003	test	scaled_masks_TR	doubleTransferLearn	63544	0	40	0	1191	34	35	26	666
26_slice009_frame004	test	scaled_masks_TR	doubleTransferLearn	63050	0	13	0	1413	93	161	20	786
28_slice005_frame015	test	scaled_masks_TR	doubleTransferLearn	63683	0	12	0	1165	26	66	41	543
26_slice010_frame012	test	scaled_masks_TR	doubleTransferLearn	63407	0	59	0	942	0	32	97	999
26_slice014_frame002	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice011_frame001	test	scaled_masks_TR	doubleTransferLearn	62802	0	44	0	1712	15	98	44	821
28_slice013_frame009	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice013_frame004	test	scaled_masks_TR	doubleTransferLearn	63367	0	41	0	1131	60	75	108	754
27_slice013_frame003	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
28_slice012_frame015	test	scaled_masks_TR	doubleTransferLearn	63619	0	27	0	1188	81	52	4	565
28_slice001_frame013	test	scaled_masks_TR	doubleTransferLearn	64681	0	81	0	392	69	22	29	262
28_slice010_frame004	test	scaled_masks_TR	doubleTransferLearn	63799	0	84	0	854	34	3	102	660
27_slice006_frame000	test	scaled_masks_TR	doubleTransferLearn	63503	0	19	0	1236	159	141	10	468
26_slice000_frame010	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice000_frame013	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice010_frame017	test	scaled_masks_TR	doubleTransferLearn	62840	0	35	0	1626	31	131	37	836
26_slice006_frame014	test	scaled_masks_TR	doubleTransferLearn	63486	0	46	0	1238	7	34	52	673
28_slice014_frame016	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
28_slice000_frame018	test	scaled_masks_TR	doubleTransferLearn	64814	0	3	0	239	122	235	1	122
27_slice009_frame015	test	scaled_masks_TR	doubleTransferLearn	63225	0	10	0	1511	17	102	35	636
26_slice009_frame010	test	scaled_masks_TR	doubleTransferLearn	63420	0	145	0	921	1	61	86	902
26_slice003_frame000	test	scaled_masks_TR	doubleTransferLearn	63981	0	89	0	924	5	2	71	464
26_slice003_frame014	test	scaled_masks_TR	doubleTransferLearn	64183	0	104	0	738	2	15	61	433
26_slice009_frame021	test	scaled_masks_TR	doubleTransferLearn	62905	0	58	0	1648	27	69	49	780
26_slice009_frame007	test	scaled_masks_TR	doubleTransferLearn	63370	0	58	0	1019	12	84	59	934
28_slice000_frame002	test	scaled_masks_TR	doubleTransferLearn	64921	0	64	0	89	69	142	40	211
26_slice007_frame005	test	scaled_masks_TR	doubleTransferLearn	63403	0	11	0	1223	30	43	39	787
27_slice003_frame007	test	scaled_masks_TR	doubleTransferLearn	64488	0	61	0	323	14	23	16	611
27_slice005_frame019	test	scaled_masks_TR	doubleTransferLearn	63770	0	55	0	1188	38	16	28	441
26_slice001_frame015	test	scaled_masks_TR	doubleTransferLearn	64733	0	25	0	447	15	12	33	271
28_slice012_frame006	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice007_frame001	test	scaled_masks_TR	doubleTransferLearn	63069	0	15	0	1666	26	63	3	694
28_slice009_frame002	test	scaled_masks_TR	doubleTransferLearn	63273	0	6	0	1348	38	129	56	686
28_slice009_frame012	test	scaled_masks_TR	doubleTransferLearn	63284	0	13	0	1421	20	70	68	660
27_slice013_frame014	test	scaled_masks_TR	doubleTransferLearn	65085	257	194	0	0	0	0	0	0
26_slice003_frame007	test	scaled_masks_TR	doubleTransferLearn	64321	0	172	0	532	3	3	35	470
27_slice010_frame016	test	scaled_masks_TR	doubleTransferLearn	63264	0	62	0	1522	20	19	32	617
28_slice000_frame007	test	scaled_masks_TR	doubleTransferLearn	65261	0	0	72	0	0	201	0	2
28_slice010_frame014	test	scaled_masks_TR	doubleTransferLearn	63307	0	17	0	1418	13	67	36	678
26_slice006_frame021	test	scaled_masks_TR	doubleTransferLearn	63239	0	60	0	1492	14	56	49	626
26_slice007_frame017	test	scaled_masks_TR	doubleTransferLearn	63095	0	7	0	1557	15	76	50	736
27_slice009_frame019	test	scaled_masks_TR	doubleTransferLearn	63130	0	43	0	1556	11	43	70	683
28_slice003_frame019	test	scaled_masks_TR	doubleTransferLearn	64139	0	59	0	854	40	45	10	389
28_slice013_frame002	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice000_frame010	test	scaled_masks_TR	doubleTransferLearn	65046	0	3	0	164	73	87	0	163
26_slice006_frame000	test	scaled_masks_TR	doubleTransferLearn	63218	0	32	0	1530	18	30	49	659
28_slice011_frame007	test	scaled_masks_TR	doubleTransferLearn	64202	0	55	0	687	81	74	35	402
28_slice003_frame001	test	scaled_masks_TR	doubleTransferLearn	64146	0	20	0	826	45	32	15	452
28_slice000_frame019	test	scaled_masks_TR	doubleTransferLearn	64883	0	8	0	231	40	165	3	206
28_slice003_frame017	test	scaled_masks_TR	doubleTransferLearn	64087	0	33	0	857	60	142	0	357
27_slice012_frame014	test	scaled_masks_TR	doubleTransferLearn	63534	0	17	0	1233	22	37	65	628
28_slice005_frame008	test	scaled_masks_TR	doubleTransferLearn	64000	0	113	0	670	20	36	35	662
26_slice013_frame007	test	scaled_masks_TR	doubleTransferLearn	63809	0	0	1163	0	0	564	0	0
28_slice009_frame005	test	scaled_masks_TR	doubleTransferLearn	63727	0	26	0	924	12	32	39	776
26_slice008_frame012	test	scaled_masks_TR	doubleTransferLearn	63469	0	111	0	1054	3	12	75	812
28_slice009_frame011	test	scaled_masks_TR	doubleTransferLearn	63417	0	40	0	1321	31	62	31	634
26_slice012_frame023	test	scaled_masks_TR	doubleTransferLearn	62791	0	55	0	1740	66	73	27	784
28_slice005_frame009	test	scaled_masks_TR	doubleTransferLearn	63969	0	28	0	798	18	81	28	614
26_slice010_frame003	test	scaled_masks_TR	doubleTransferLearn	62962	0	36	0	1519	16	88	60	855
27_slice008_frame000	test	scaled_masks_TR	doubleTransferLearn	63101	0	23	0	1583	48	107	24	650
28_slice009_frame007	test	scaled_masks_TR	doubleTransferLearn	63822	0	66	0	813	13	14	56	752
28_slice011_frame005	test	scaled_masks_TR	doubleTransferLearn	64082	0	51	0	829	41	54	20	459
28_slice011_frame019	test	scaled_masks_TR	doubleTransferLearn	63272	0	4	0	1434	84	98	15	629
28_slice013_frame000	test	scaled_masks_TR	doubleTransferLearn	63883	0	66	0	1036	23	16	38	474
26_slice006_frame011	test	scaled_masks_TR	doubleTransferLearn	63627	0	71	0	963	3	16	74	782
26_slice007_frame003	test	scaled_masks_TR	doubleTransferLearn	63218	0	47	0	1477	21	29	39	705
26_slice006_frame004	test	scaled_masks_TR	doubleTransferLearn	63447	0	16	0	1269	13	37	36	718
26_slice011_frame012	test	scaled_masks_TR	doubleTransferLearn	63315	0	19	0	1054	7	98	80	963
26_slice013_frame016	test	scaled_masks_TR	doubleTransferLearn	62996	0	56	0	1483	107	89	26	779
28_slice006_frame007	test	scaled_masks_TR	doubleTransferLearn	63869	0	69	0	763	32	28	19	756
26_slice000_frame006	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice008_frame007	test	scaled_masks_TR	doubleTransferLearn	63471	0	131	0	979	3	6	77	869
28_slice014_frame005	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice007_frame009	test	scaled_masks_TR	doubleTransferLearn	63489	0	5	2	1199	114	149	36	542
26_slice005_frame006	test	scaled_masks_TR	doubleTransferLearn	63738	0	69	0	917	2	15	79	716
27_slice008_frame019	test	scaled_masks_TR	doubleTransferLearn	63192	0	48	0	1574	26	39	33	624
26_slice003_frame005	test	scaled_masks_TR	doubleTransferLearn	64234	0	93	0	671	8	5	43	482
26_slice005_frame016	test	scaled_masks_TR	doubleTransferLearn	63497	0	48	0	1306	1	32	85	567
27_slice001_frame017	test	scaled_masks_TR	doubleTransferLearn	64519	0	7	0	498	52	126	15	319
27_slice011_frame013	test	scaled_masks_TR	doubleTransferLearn	63350	0	17	0	1368	17	91	25	668
28_slice003_frame013	test	scaled_masks_TR	doubleTransferLearn	64150	0	45	0	807	24	123	22	365
28_slice002_frame010	test	scaled_masks_TR	doubleTransferLearn	64558	0	37	0	514	40	58	25	304
27_slice006_frame012	test	scaled_masks_TR	doubleTransferLearn	63473	0	15	0	1321	35	130	16	546
26_slice009_frame012	test	scaled_masks_TR	doubleTransferLearn	63337	0	106	0	1101	55	77	19	841
27_slice000_frame017	test	scaled_masks_TR	doubleTransferLearn	64923	0	0	0	206	90	174	0	143
27_slice009_frame012	test	scaled_masks_TR	doubleTransferLearn	63297	0	42	0	1460	10	38	54	635
26_slice008_frame014	test	scaled_masks_TR	doubleTransferLearn	63230	0	127	0	1379	7	25	49	719
28_slice008_frame007	test	scaled_masks_TR	doubleTransferLearn	63797	0	47	0	864	1	29	37	761
26_slice002_frame001	test	scaled_masks_TR	doubleTransferLearn	64295	0	21	0	747	3	26	37	407
28_slice008_frame014	test	scaled_masks_TR	doubleTransferLearn	63300	0	50	0	1464	14	49	44	615
28_slice012_frame010	test	scaled_masks_TR	doubleTransferLearn	63818	0	9	0	900	140	140	5	524
26_slice005_frame017	test	scaled_masks_TR	doubleTransferLearn	63477	0	62	0	1305	2	6	107	577
28_slice014_frame019	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
28_slice007_frame005	test	scaled_masks_TR	doubleTransferLearn	63706	0	8	0	946	13	76	18	769
28_slice000_frame017	test	scaled_masks_TR	doubleTransferLearn	64867	0	2	0	227	55	229	1	155
26_slice011_frame019	test	scaled_masks_TR	doubleTransferLearn	62752	0	45	0	1640	55	214	38	792
28_slice006_frame015	test	scaled_masks_TR	doubleTransferLearn	63494	0	25	0	1324	33	67	25	568
27_slice002_frame015	test	scaled_masks_TR	doubleTransferLearn	64433	0	16	0	633	25	54	38	337
26_slice002_frame020	test	scaled_masks_TR	doubleTransferLearn	64329	0	33	0	733	6	16	25	394
27_slice007_frame014	test	scaled_masks_TR	doubleTransferLearn	63345	0	18	0	1447	38	82	33	573
26_slice006_frame023	test	scaled_masks_TR	doubleTransferLearn	63180	0	6	0	1563	6	91	36	654
28_slice004_frame018	test	scaled_masks_TR	doubleTransferLearn	63933	0	17	0	1007	34	72	18	455
26_slice005_frame007	test	scaled_masks_TR	doubleTransferLearn	63778	0	34	0	865	1	18	70	770
27_slice010_frame010	test	scaled_masks_TR	doubleTransferLearn	63418	0	43	0	1293	41	34	24	683
26_slice000_frame003	test	scaled_masks_TR	doubleTransferLearn	65357	95	84	0	0	0	0	0	0
28_slice005_frame002	test	scaled_masks_TR	doubleTransferLearn	63652	0	13	0	1164	48	81	20	558
27_slice006_frame018	test	scaled_masks_TR	doubleTransferLearn	63494	0	21	0	1189	92	141	41	558
27_slice010_frame019	test	scaled_masks_TR	doubleTransferLearn	63156	0	46	0	1567	39	24	43	661
27_slice012_frame013	test	scaled_masks_TR	doubleTransferLearn	63526	0	13	0	1270	19	64	17	627
28_slice007_frame003	test	scaled_masks_TR	doubleTransferLearn	63591	0	37	0	1164	67	38	6	633
26_slice011_frame023	test	scaled_masks_TR	doubleTransferLearn	62759	0	46	0	1755	74	107	39	756
26_slice012_frame021	test	scaled_masks_TR	doubleTransferLearn	62840	0	23	0	1636	58	122	27	830
27_slice002_frame016	test	scaled_masks_TR	doubleTransferLearn	64393	0	14	0	653	46	103	9	318
26_slice013_frame023	test	scaled_masks_TR	doubleTransferLearn	62899	0	37	0	1674	21	40	31	834
28_slice004_frame009	test	scaled_masks_TR	doubleTransferLearn	64162	0	8	0	604	20	109	64	569
26_slice005_frame014	test	scaled_masks_TR	doubleTransferLearn	63591	0	55	0	1209	23	32	59	567
27_slice013_frame000	test	scaled_masks_TR	doubleTransferLearn	63621	0	0	1071	210	50	375	0	209
26_slice004_frame012	test	scaled_masks_TR	doubleTransferLearn	64162	0	83	0	751	48	22	38	432
26_slice008_frame011	test	scaled_masks_TR	doubleTransferLearn	63515	0	93	0	1011	16	8	52	841
26_slice008_frame022	test	scaled_masks_TR	doubleTransferLearn	62990	0	75	0	1699	13	40	24	695
28_slice001_frame010	test	scaled_masks_TR	doubleTransferLearn	64753	0	21	0	332	16	40	52	322
26_slice012_frame011	test	scaled_masks_TR	doubleTransferLearn	63841	0	10	859	128	1	343	26	328
26_slice001_frame003	test	scaled_masks_TR	doubleTransferLearn	64657	0	57	0	449	2	10	52	309
27_slice012_frame000	test	scaled_masks_TR	doubleTransferLearn	63249	0	8	0	1465	115	163	20	516
28_slice002_frame003	test	scaled_masks_TR	doubleTransferLearn	64443	0	57	0	473	51	85	19	408
26_slice003_frame006	test	scaled_masks_TR	doubleTransferLearn	64282	0	113	0	603	1	8	39	490
26_slice008_frame021	test	scaled_masks_TR	doubleTransferLearn	62985	0	30	0	1636	8	43	56	778
28_slice007_frame002	test	scaled_masks_TR	doubleTransferLearn	63403	0	14	0	1327	67	86	8	631
26_slice005_frame023	test	scaled_masks_TR	doubleTransferLearn	63434	0	116	0	1391	4	2	96	493
27_slice012_frame005	test	scaled_masks_TR	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice010_frame012	test	scaled_masks_TR	doubleTransferLearn	63268	0	75	0	1493	16	25	37	622
