image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
53_slice002_frame002	train	scaled_masks	doubleTransferLearn	64175	0	55	0	695	23	20	13	555
44_slice006_frame013	train	scaled_masks	doubleTransferLearn	63817	0	71	0	1073	28	24	41	482
55_slice007_frame012	train	scaled_masks	doubleTransferLearn	63576	0	43	0	1079	13	56	11	758
35_slice000_frame016	val	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
20_slice000_frame008	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
52_slice002_frame012	train	scaled_masks	doubleTransferLearn	64838	0	7	0	220	45	108	18	300
53_slice011_frame017	train	scaled_masks	doubleTransferLearn	63186	0	113	0	1452	5	7	28	745
42_slice003_frame007	val	scaled_masks	doubleTransferLearn	64158	0	12	0	587	27	72	36	644
43_slice017_frame017	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
44_slice002_frame003	train	scaled_masks	doubleTransferLearn	64751	0	24	0	273	1	15	58	414
23_slice010_frame012	train	scaled_masks	doubleTransferLearn	63263	0	42	0	1504	3	25	56	643
44_slice015_frame016	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
28_slice013_frame019	test	scaled_masks	doubleTransferLearn	63775	0	32	0	1043	24	47	39	576
20_slice014_frame006	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
20_slice002_frame011	train	scaled_masks	doubleTransferLearn	64673	0	85	0	411	27	22	33	285
22_slice011_frame011	train	scaled_masks	doubleTransferLearn	63942	0	29	0	925	23	28	35	554
35_slice015_frame011	val	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
19_slice014_frame007	val	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
22_slice012_frame022	train	scaled_masks	doubleTransferLearn	63497	0	62	0	1322	3	26	86	540
32_slice010_frame001	train	scaled_masks	doubleTransferLearn	63250	0	41	0	1502	34	46	41	622
44_slice005_frame007	train	scaled_masks	doubleTransferLearn	64247	0	39	0	457	14	28	60	691
53_slice009_frame014	train	scaled_masks	doubleTransferLearn	63232	0	83	0	1415	9	43	42	712
17_slice008_frame006	train	scaled_masks	doubleTransferLearn	63890	0	29	0	827	47	18	35	690
21_slice013_frame013	train	scaled_masks	doubleTransferLearn	63721	0	62	0	1086	26	23	15	603
30_slice006_frame012	val	scaled_masks	doubleTransferLearn	64147	0	45	0	688	19	48	52	537
17_slice014_frame015	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
20_slice000_frame017	train	scaled_masks	doubleTransferLearn	65137	0	43	0	109	47	21	6	173
26_slice005_frame013	test	scaled_masks	doubleTransferLearn	63694	0	69	0	1048	99	48	42	536
20_slice006_frame005	train	scaled_masks	doubleTransferLearn	64088	0	68	0	603	0	3	67	707
55_slice004_frame021	train	scaled_masks	doubleTransferLearn	63657	0	122	0	1099	16	20	48	574
26_slice006_frame019	test	scaled_masks	doubleTransferLearn	63275	0	38	0	1501	46	46	17	613
17_slice000_frame004	train	scaled_masks	doubleTransferLearn	64924	0	26	0	98	3	22	42	421
30_slice014_frame000	val	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
51_slice008_frame004	train	scaled_masks	doubleTransferLearn	63694	0	39	0	1104	4	40	51	604
22_slice007_frame005	train	scaled_masks	doubleTransferLearn	64114	0	31	0	799	31	31	10	520
23_slice014_frame009	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
