image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
43_slice016_frame010	train	scaled_masks	doubleTransferLearn_esed	63505	1347	684	0	0	0	0	0	0
53_slice010_frame012	train	scaled_masks	doubleTransferLearn_esed	63416	0	53	0	1179	23	33	36	796
21_slice004_frame011	train	scaled_masks	doubleTransferLearn_esed	63979	0	60	0	965	11	20	24	477
50_slice006_frame021	train	scaled_masks	doubleTransferLearn_esed	64151	0	78	0	759	15	19	37	477
22_slice002_frame000	train	scaled_masks	doubleTransferLearn_esed	64855	0	104	0	306	2	0	54	215
50_slice007_frame004	train	scaled_masks	doubleTransferLearn_esed	64026	0	43	0	561	4	25	97	780
50_slice001_frame021	train	scaled_masks	doubleTransferLearn_esed	65193	0	0	95	0	0	248	0	0
20_slice009_frame009	train	scaled_masks	doubleTransferLearn_esed	63895	0	70	0	831	13	5	23	699
27_slice006_frame005	test	scaled_masks	doubleTransferLearn_esed	63783	0	55	0	862	60	47	178	551
30_slice008_frame001	val	scaled_masks	doubleTransferLearn_esed	63729	0	16	0	1002	62	87	72	568
55_slice010_frame021	train	scaled_masks	doubleTransferLearn_esed	63675	0	58	0	1068	9	20	73	633
36_slice006_frame006	val	scaled_masks	doubleTransferLearn_esed	63960	0	41	0	861	39	43	6	586
53_slice012_frame015	train	scaled_masks	doubleTransferLearn_esed	63195	0	45	0	1355	8	32	64	837
21_slice008_frame016	train	scaled_masks	doubleTransferLearn_esed	63535	0	48	0	1259	11	11	31	641
50_slice012_frame017	train	scaled_masks	doubleTransferLearn_esed	63502	0	59	0	1144	16	14	30	771
52_slice007_frame015	train	scaled_masks	doubleTransferLearn_esed	63378	0	73	0	1413	31	34	41	566
35_slice004_frame023	val	scaled_masks	doubleTransferLearn_esed	64331	0	185	0	666	38	2	16	298
19_slice004_frame000	val	scaled_masks	doubleTransferLearn_esed	64053	0	83	0	835	22	13	51	479
36_slice011_frame002	val	scaled_masks	doubleTransferLearn_esed	63835	0	66	0	1070	12	23	49	481
19_slice015_frame007	val	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
26_slice001_frame015	test	scaled_masks	doubleTransferLearn_esed	64667	0	177	0	373	0	0	151	168
28_slice013_frame000	test	scaled_masks	doubleTransferLearn_esed	63791	0	68	0	1003	10	62	71	531
28_slice000_frame008	test	scaled_masks	doubleTransferLearn_esed	65135	0	0	25	0	0	376	0	0
26_slice010_frame015	test	scaled_masks	doubleTransferLearn_esed	63040	0	86	0	1439	7	50	102	812
52_slice014_frame017	train	scaled_masks	doubleTransferLearn_esed	63608	0	16	0	1265	68	115	25	439
42_slice005_frame005	val	scaled_masks	doubleTransferLearn_esed	63786	0	23	0	683	63	71	14	896
26_slice010_frame020	test	scaled_masks	doubleTransferLearn_esed	62885	0	1	0	1645	24	100	37	844
21_slice009_frame005	train	scaled_masks	doubleTransferLearn_esed	63813	0	66	0	760	2	12	49	834
42_slice012_frame012	val	scaled_masks	doubleTransferLearn_esed	62372	0	33	0	1980	0	88	146	917
17_slice011_frame022	train	scaled_masks	doubleTransferLearn_esed	63450	0	52	0	1304	19	25	44	642
52_slice008_frame014	train	scaled_masks	doubleTransferLearn_esed	63251	0	41	0	1404	30	84	48	678
30_slice001_frame012	val	scaled_masks	doubleTransferLearn_esed	65030	0	5	0	213	9	42	33	204
20_slice005_frame018	train	scaled_masks	doubleTransferLearn_esed	64084	0	56	0	904	0	5	72	415
35_slice008_frame018	val	scaled_masks	doubleTransferLearn_esed	63742	0	170	0	1118	43	0	30	433
27_slice011_frame016	test	scaled_masks	doubleTransferLearn_esed	63410	0	38	0	1338	25	27	26	672
23_slice010_frame017	train	scaled_masks	doubleTransferLearn_esed	63175	0	76	0	1546	9	6	69	655
20_slice002_frame008	train	scaled_masks	doubleTransferLearn_esed	64951	0	39	0	106	16	8	8	408
20_slice007_frame009	train	scaled_masks	doubleTransferLearn_esed	63886	0	49	0	767	1	47	73	713
35_slice014_frame024	val	scaled_masks	doubleTransferLearn_esed	63483	0	70	0	1296	22	18	69	578
55_slice002_frame006	train	scaled_masks	doubleTransferLearn_esed	64067	0	117	0	647	3	88	109	505
55_slice003_frame023	train	scaled_masks	doubleTransferLearn_esed	63815	0	174	0	987	1	3	106	450
55_slice014_frame021	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
51_slice009_frame003	train	scaled_masks	doubleTransferLearn_esed	63570	0	27	0	1254	19	22	34	610
32_slice002_frame002	train	scaled_masks	doubleTransferLearn_esed	64746	0	82	0	329	0	8	58	313
23_slice000_frame012	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
23_slice015_frame003	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
17_slice014_frame012	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
52_slice006_frame000	train	scaled_masks	doubleTransferLearn_esed	63497	0	50	0	1382	29	21	33	524
50_slice013_frame003	train	scaled_masks	doubleTransferLearn_esed	63730	0	48	0	866	17	19	41	815
50_slice005_frame008	train	scaled_masks	doubleTransferLearn_esed	64402	0	27	0	151	15	19	17	905
20_slice007_frame003	train	scaled_masks	doubleTransferLearn_esed	63682	0	12	0	997	11	87	79	668
35_slice013_frame019	val	scaled_masks	doubleTransferLearn_esed	63515	0	178	0	1204	11	0	88	540
50_slice002_frame020	train	scaled_masks	doubleTransferLearn_esed	64913	0	51	0	216	36	31	18	271
44_slice003_frame015	train	scaled_masks	doubleTransferLearn_esed	64514	0	53	0	574	22	12	37	324
52_slice006_frame024	train	scaled_masks	doubleTransferLearn_esed	63522	0	62	0	1336	7	15	82	512
35_slice008_frame000	val	scaled_masks	doubleTransferLearn_esed	63618	0	119	0	1222	42	11	28	496
